holiday,temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,tag,monat,wochentag,stunde
Thanksgiving Day,273.23,0,0,90,2015-11-26 10:00:00,2142,30,11,4,10
Thanksgiving Day,272.55,0,0,90,2015-11-26 12:00:00,3232,30,11,4,12
Thanksgiving Day,272.15,0,0,90,2015-11-26 13:00:00,2987,30,11,4,13
Thanksgiving Day,272.08,0,0,90,2015-11-26 14:00:00,3002,30,11,4,14
Thanksgiving Day,272.07,0,0,90,2015-11-26 16:00:00,2939,30,11,4,16
Thanksgiving Day,271.84,0,0,75,2015-11-26 18:00:00,3027,30,11,4,18
Thanksgiving Day,270.72,0,0,75,2015-11-26 20:00:00,2718,30,11,4,20
Thanksgiving Day,270.01,0,0,90,2015-11-26 22:00:00,1802,30,11,4,22
Thanksgiving Day,269.51,0,0,90,2015-11-26 23:00:00,1491,30,11,4,23
None,268.94,0,0,90,2015-11-27 01:00:00,393,31,11,5,1
None,268.44,0,0,90,2015-11-27 03:00:00,287,31,11,5,3
None,267.15,0,0,90,2015-11-27 05:00:00,1081,31,11,5,5
None,266.58,0,0,75,2015-11-27 07:00:00,2336,31,11,5,7
None,265.87,0,0,40,2015-11-27 09:00:00,2703,31,11,5,9
None,266.58,0,0,40,2015-11-27 11:00:00,3672,31,11,5,11
None,268.68,0,0,1,2015-11-27 12:00:00,4310,31,11,5,12
None,269.68,0,0,1,2015-11-27 14:00:00,4507,31,11,5,14
None,270.08,0,0,1,2015-11-27 16:00:00,4455,31,11,5,16
None,267.75,0,0,5,2015-11-27 18:00:00,4804,31,11,5,18
None,265.42,0,0,1,2015-11-27 20:00:00,2782,31,11,5,20
None,264.15,0,0,1,2015-11-27 22:00:00,2406,31,11,5,22
None,263.02,0,0,1,2015-11-27 23:00:00,1583,31,11,5,23
None,262.82,0,0,1,2015-11-28 01:00:00,530,32,11,6,1
None,262.54,0,0,1,2015-11-28 02:00:00,496,32,11,6,2
None,262.62,0,0,1,2015-11-28 04:00:00,303,32,11,6,4
None,262.01,0,0,1,2015-11-28 06:00:00,959,32,11,6,6
None,261.95,0,0,1,2015-11-28 08:00:00,2107,32,11,6,8
None,265.86,0,0,1,2015-11-28 10:00:00,3780,32,11,6,10
None,270.34,0,0,5,2015-11-28 12:00:00,4974,32,11,6,12
None,272.5,0,0,1,2015-11-28 13:00:00,5002,32,11,6,13
None,273.01,0,0,1,2015-11-28 14:00:00,4470,32,11,6,14
None,272.93,0,0,5,2015-11-28 16:00:00,4168,32,11,6,16
None,269.75,0,0,1,2015-11-28 18:00:00,3773,32,11,6,18
None,267.36,0,0,1,2015-11-28 20:00:00,2819,32,11,6,20
None,266.41,0,0,1,2015-11-28 22:00:00,4088,32,11,6,22
None,265.02,0,0,1,2015-11-28 23:00:00,1874,32,11,6,23
None,264.28,0,0,1,2015-11-29 01:00:00,707,33,11,0,1
None,264.08,0,0,1,2015-11-29 02:00:00,558,33,11,0,2
None,265.02,0,0,1,2015-11-29 04:00:00,298,33,11,0,4
None,266.93,0,0,40,2015-11-29 06:00:00,715,33,11,0,6
None,268.5,0,0,90,2015-11-29 08:00:00,1637,33,11,0,8
None,270.21,0,0,90,2015-11-29 10:00:00,3164,33,11,0,10
None,272.35,0,0,90,2015-11-29 12:00:00,4021,33,11,0,12
None,273.88,0,0,90,2015-11-29 13:00:00,4187,33,11,0,13
None,274.43,0,0,90,2015-11-29 14:00:00,4454,33,11,0,14
None,274.44,0,0,90,2015-11-29 16:00:00,5228,33,11,0,16
None,273.44,0,0,90,2015-11-29 18:00:00,4117,33,11,0,18
None,273.36,0,0,90,2015-11-29 20:00:00,2736,33,11,0,20
None,273.22,0,0,90,2015-11-29 22:00:00,1469,33,11,0,22
None,273.08,0,0,90,2015-11-30 00:00:00,448,34,11,1,0
None,273.08,0,0,90,2015-11-30 02:00:00,260,34,11,1,2
None,272.94,0,0,90,2015-11-30 04:00:00,832,34,11,1,4
None,272.44,0,0,90,2015-11-30 06:00:00,3494,34,11,1,6
None,272.28,0,0,90,2015-11-30 08:00:00,4233,34,11,1,8
None,272.65,0,0,90,2015-11-30 10:00:00,3930,34,11,1,10
None,273.55,0,0,90,2015-11-30 12:00:00,4067,34,11,1,12
None,274.3,0,0,90,2015-11-30 14:00:00,4821,34,11,1,14
None,274.58,0,0,90,2015-11-30 16:00:00,5147,34,11,1,16
None,274.3,0,0,90,2015-11-30 18:00:00,2823,34,11,1,18
None,274.01,0,0,90,2015-11-30 20:00:00,1714,34,11,1,20
None,273.94,0,0,90,2015-11-30 22:00:00,1123,34,11,1,22
None,274.08,0,0,90,2015-12-01 00:00:00,480,35,12,2,0
None,273.93,0,0,90,2015-12-01 02:00:00,275,35,12,2,2
None,274.08,0,0,90,2015-12-01 04:00:00,990,35,12,2,4
None,274.08,0,0,90,2015-12-01 06:00:00,5418,35,12,2,6
None,273.94,0,0,90,2015-12-01 08:00:00,4740,35,12,2,8
None,274.08,0,0,90,2015-12-01 10:00:00,4043,35,12,2,10
None,273.69,0,0,90,2015-12-01 12:00:00,4526,35,12,2,12
None,273.44,0,0,90,2015-12-01 14:00:00,4962,35,12,2,14
None,273.01,0,0,90,2015-12-01 16:00:00,6376,35,12,2,16
None,272.58,0,0,90,2015-12-01 18:00:00,4267,35,12,2,18
None,272.22,0,0,90,2015-12-01 20:00:00,2534,35,12,2,20
None,271.87,0,0,90,2015-12-01 22:00:00,1525,35,12,2,22
None,271.35,0,0,90,2015-12-02 00:00:00,536,36,12,3,0
None,271.22,0,0,90,2015-12-02 02:00:00,285,36,12,3,2
None,271.46,0,0,90,2015-12-02 04:00:00,877,36,12,3,4
None,271.01,0,0,90,2015-12-02 06:00:00,5832,36,12,3,6
None,271.41,0,0,90,2015-12-02 08:00:00,5886,36,12,3,8
None,272.43,0,0,90,2015-12-02 10:00:00,4568,36,12,3,10
None,273.64,0,0,90,2015-12-02 12:00:00,4860,36,12,3,12
None,275.08,0,0,90,2015-12-02 14:00:00,5239,36,12,3,14
None,275.41,0,0,90,2015-12-02 16:00:00,6401,36,12,3,16
None,275.15,0,0,90,2015-12-02 18:00:00,4547,36,12,3,18
None,274.84,0,0,90,2015-12-02 20:00:00,2407,36,12,3,20
None,274.29,0,0,90,2015-12-02 22:00:00,1521,36,12,3,22
None,273.23,0,0,90,2015-12-02 23:00:00,1066,36,12,3,23
None,272.42,0,0,90,2015-12-03 01:00:00,392,37,12,4,1
None,270.69,0,0,90,2015-12-03 03:00:00,342,37,12,4,3
None,269.22,0,0,75,2015-12-03 05:00:00,2839,37,12,4,5
None,267.62,0,0,75,2015-12-03 07:00:00,6690,37,12,4,7
None,267.44,0,0,1,2015-12-03 09:00:00,5238,37,12,4,9
None,269.22,0,0,1,2015-12-03 11:00:00,4729,37,12,4,11
None,273.15,0,0,1,2015-12-03 13:00:00,4953,37,12,4,13
None,273.95,0,0,1,2015-12-03 14:00:00,5559,37,12,4,14
None,272.55,0,0,1,2015-12-03 17:00:00,6317,37,12,4,17
None,271.76,0,0,1,2015-12-03 19:00:00,3421,37,12,4,19
None,270.55,0,0,75,2015-12-03 21:00:00,3716,37,12,4,21
None,269.89,0,0,1,2015-12-03 23:00:00,1308,37,12,4,23
None,268.3,0,0,1,2015-12-04 00:00:00,687,38,12,5,0
None,268.44,0,0,1,2015-12-04 02:00:00,302,38,12,5,2
None,268.36,0,0,1,2015-12-04 04:00:00,825,38,12,5,4
None,267.58,0,0,1,2015-12-04 06:00:00,5592,38,12,5,6
None,267.31,0,0,1,2015-12-04 08:00:00,5784,38,12,5,8
None,271,0,0,1,2015-12-04 10:00:00,4687,38,12,5,10
None,275.8,0,0,1,2015-12-04 12:00:00,5514,38,12,5,12
None,279.22,0,0,1,2015-12-04 13:00:00,5456,38,12,5,13
None,279.62,0,0,1,2015-12-04 15:00:00,6173,38,12,5,15
None,278.35,0,0,1,2015-12-04 17:00:00,6452,38,12,5,17
None,276.15,0,0,1,2015-12-04 19:00:00,3805,38,12,5,19
None,275.82,0,0,5,2015-12-04 21:00:00,3244,38,12,5,21
None,276.15,0,0,1,2015-12-04 23:00:00,1917,38,12,5,23
None,276.72,0,0,1,2015-12-05 00:00:00,1151,39,12,6,0
None,276.61,0,0,1,2015-12-05 02:00:00,535,39,12,6,2
None,276.5,0,0,1,2015-12-05 04:00:00,420,39,12,6,4
None,277.01,0,0,1,2015-12-05 06:00:00,1294,39,12,6,6
None,276.61,0,0,75,2015-12-05 08:00:00,3009,39,12,6,8
None,277.23,0,0,1,2015-12-05 10:00:00,4098,39,12,6,10
None,278.94,0,0,1,2015-12-05 12:00:00,5264,39,12,6,12
None,279.62,0,0,1,2015-12-05 14:00:00,5235,39,12,6,14
None,278.82,0,0,1,2015-12-05 16:00:00,5255,39,12,6,16
None,277.28,0,0,90,2015-12-05 18:00:00,4662,39,12,6,18
None,277.65,0,0,90,2015-12-05 20:00:00,2731,39,12,6,20
None,277.86,0,0,90,2015-12-05 22:00:00,3619,39,12,6,22
None,277.36,0,0,90,2015-12-05 23:00:00,2122,39,12,6,23
None,277.01,0,0,90,2015-12-06 01:00:00,733,40,12,0,1
None,276.62,0,0,75,2015-12-06 03:00:00,353,40,12,0,3
None,276.02,0,0,90,2015-12-06 05:00:00,446,40,12,0,5
None,276.02,0,0,90,2015-12-06 07:00:00,1283,40,12,0,7
None,275.96,0,0,90,2015-12-06 09:00:00,3163,40,12,0,9
None,275.89,0,0,90,2015-12-06 11:00:00,4084,40,12,0,11
None,275.58,0,0,90,2015-12-06 13:00:00,4171,40,12,0,13
None,275.51,0,0,90,2015-12-06 15:00:00,4233,40,12,0,15
None,274.89,0,0,90,2015-12-06 17:00:00,4001,40,12,0,17
None,274.22,0,0,90,2015-12-06 19:00:00,2587,40,12,0,19
None,273.48,0,0,90,2015-12-06 21:00:00,1834,40,12,0,21
None,273.09,0,0,90,2015-12-06 23:00:00,909,40,12,0,23
None,273.01,0,0,90,2015-12-07 00:00:00,456,41,12,1,0
None,272.58,0,0,90,2015-12-07 01:00:00,318,41,12,1,1
None,272.65,0,0,90,2015-12-07 03:00:00,344,41,12,1,3
None,272.72,0,0,90,2015-12-07 05:00:00,2775,41,12,1,5
None,272.69,0,0,90,2015-12-07 07:00:00,6464,41,12,1,7
None,273.09,0,0,40,2015-12-07 09:00:00,5038,41,12,1,9
None,274.93,0,0,75,2015-12-07 11:00:00,4621,41,12,1,11
None,279.43,0,0,1,2015-12-07 13:00:00,4769,41,12,1,13
None,280.15,0,0,75,2015-12-07 14:00:00,5073,41,12,1,14
None,279.08,0,0,90,2015-12-07 17:00:00,6067,41,12,1,17
None,278.44,0,0,90,2015-12-07 19:00:00,3189,41,12,1,19
None,276.02,0,0,5,2015-12-07 21:00:00,2150,41,12,1,21
None,274.8,0,0,1,2015-12-07 23:00:00,2114,41,12,1,23
None,274.22,0,0,1,2015-12-08 00:00:00,1055,42,12,2,0
None,273.94,0,0,1,2015-12-08 02:00:00,290,42,12,2,2
None,272.72,0,0,1,2015-12-08 04:00:00,890,42,12,2,4
None,272.22,0,0,1,2015-12-08 06:00:00,5717,42,12,2,6
None,272.22,0,0,1,2015-12-08 08:00:00,5524,42,12,2,8
None,274.3,0,0,75,2015-12-08 10:00:00,4566,42,12,2,10
None,277.22,0,0,1,2015-12-08 12:00:00,4866,42,12,2,12
None,278.43,0,0,90,2015-12-08 14:00:00,5083,42,12,2,14
None,278.37,0,0,90,2015-12-08 16:00:00,6550,42,12,2,16
None,277.23,0,0,40,2015-12-08 18:00:00,4783,42,12,2,18
None,276.49,0,0,90,2015-12-08 20:00:00,2669,42,12,2,20
None,275.51,0,0,90,2015-12-08 22:00:00,1506,42,12,2,22
None,275.22,0,0,90,2015-12-09 00:00:00,531,43,12,3,0
None,274.22,0,0,1,2015-12-09 01:00:00,335,43,12,3,1
None,273.68,0,0,1,2015-12-09 02:00:00,262,43,12,3,2
None,273.22,0,0,1,2015-12-09 04:00:00,849,43,12,3,4
None,272.15,0,0,1,2015-12-09 06:00:00,5847,43,12,3,6
None,271.86,0,0,1,2015-12-09 08:00:00,6067,43,12,3,8
None,273.81,0,0,1,2015-12-09 10:00:00,4609,43,12,3,10
None,276.94,0,0,1,2015-12-09 12:00:00,4970,43,12,3,12
None,278.57,0,0,75,2015-12-09 14:00:00,5370,43,12,3,14
None,279.72,0,0,1,2015-12-09 16:00:00,6893,43,12,3,16
None,279.15,0,0,75,2015-12-09 18:00:00,4851,43,12,3,18
None,279.44,0,0,1,2015-12-09 20:00:00,2823,43,12,3,20
None,280.36,0,0,1,2015-12-09 22:00:00,1672,43,12,3,22
None,280.36,0,0,1,2015-12-10 00:00:00,549,44,12,4,0
None,280.01,0,0,75,2015-12-10 02:00:00,287,44,12,4,2
None,279.29,0,0,1,2015-12-10 04:00:00,875,44,12,4,4
None,279.3,0,0,1,2015-12-10 06:00:00,5825,44,12,4,6
None,278.54,0,0,90,2015-12-10 08:00:00,5883,44,12,4,8
None,279.37,0,0,90,2015-12-10 10:00:00,4611,44,12,4,10
None,279.51,0,0,90,2015-12-10 12:00:00,4743,44,12,4,12
None,279.58,0,0,90,2015-12-10 14:00:00,5444,44,12,4,14
None,280.58,0,0,1,2015-12-10 16:00:00,6614,44,12,4,16
None,279.54,0,0,40,2015-12-10 18:00:00,4603,44,12,4,18
None,279.01,0,0,90,2015-12-10 20:00:00,2864,44,12,4,20
None,278.08,0,0,90,2015-12-10 22:00:00,2099,44,12,4,22
None,276.55,0,0,90,2015-12-11 00:00:00,667,45,12,5,0
None,276.28,0,0,90,2015-12-11 02:00:00,331,45,12,5,2
None,276.09,0,0,90,2015-12-11 04:00:00,829,45,12,5,4
None,275.79,0,0,90,2015-12-11 06:00:00,5645,45,12,5,6
None,275.49,0,0,90,2015-12-11 08:00:00,5570,45,12,5,8
None,275.94,0,0,90,2015-12-11 10:00:00,4821,45,12,5,10
None,276.15,0,0,90,2015-12-11 12:00:00,5542,45,12,5,12
None,276.58,0,0,90,2015-12-11 13:00:00,5250,45,12,5,13
None,276.51,0,0,90,2015-12-11 14:00:00,5605,45,12,5,14
None,276.29,0,0,90,2015-12-11 16:00:00,6555,45,12,5,16
None,276.22,0,0,90,2015-12-11 18:00:00,4753,45,12,5,18
None,276.08,0,0,90,2015-12-11 20:00:00,3276,45,12,5,20
None,275.79,0,0,1,2015-12-11 22:00:00,2937,45,12,5,22
None,275.08,0,0,1,2015-12-11 23:00:00,1966,45,12,5,23
None,274.95,0,0,1,2015-12-12 01:00:00,761,46,12,6,1
None,274.86,0,0,90,2015-12-12 03:00:00,412,46,12,6,3
None,275.02,0,0,40,2015-12-12 05:00:00,718,46,12,6,5
None,275.48,0,0,90,2015-12-12 07:00:00,2029,46,12,6,7
None,275.72,0,0,90,2015-12-12 09:00:00,3704,46,12,6,9
None,276.35,0,0,90,2015-12-12 11:00:00,4595,46,12,6,11
None,276.95,0,0,90,2015-12-12 12:00:00,5130,46,12,6,12
None,277.36,0,0,90,2015-12-12 14:00:00,4942,46,12,6,14
None,277.15,0,0,90,2015-12-12 16:00:00,5084,46,12,6,16
None,276.79,0,0,90,2015-12-12 18:00:00,4452,46,12,6,18
None,276.79,0,0,90,2015-12-12 20:00:00,2920,46,12,6,20
None,276.79,0,0,90,2015-12-12 22:00:00,2863,46,12,6,22
None,276.87,0,0,90,2015-12-12 23:00:00,2083,46,12,6,23
None,277.01,0,0,90,2015-12-13 01:00:00,780,47,12,0,1
None,277.01,0,0,90,2015-12-13 02:00:00,611,47,12,0,2
None,277.01,0,0,90,2015-12-13 04:00:00,289,47,12,0,4
None,277.01,0,0,90,2015-12-13 06:00:00,707,47,12,0,6
None,276.87,0,0,90,2015-12-13 08:00:00,1656,47,12,0,8
None,276.94,0,0,90,2015-12-13 10:00:00,3331,47,12,0,10
None,277.01,0,0,90,2015-12-13 12:00:00,4212,47,12,0,12
None,277.08,0,0,90,2015-12-13 13:00:00,4440,47,12,0,13
None,277.22,0,0,90,2015-12-13 14:00:00,4193,47,12,0,14
None,277.15,0,0,90,2015-12-13 16:00:00,4193,47,12,0,16
None,277.08,0,0,90,2015-12-13 18:00:00,3444,47,12,0,18
None,277.51,0,0,90,2015-12-13 20:00:00,2372,47,12,0,20
None,277.01,0,0,90,2015-12-13 22:00:00,1741,47,12,0,22
None,276.79,0,0,90,2015-12-13 23:00:00,1035,47,12,0,23
None,276.94,0,0,90,2015-12-14 01:00:00,311,48,12,1,1
None,276.65,0,0,90,2015-12-14 03:00:00,325,48,12,1,3
None,276.3,0,0,90,2015-12-14 05:00:00,2679,48,12,1,5
None,275.72,0,0,90,2015-12-14 07:00:00,5478,48,12,1,7
None,274.94,0,0,90,2015-12-14 09:00:00,4783,48,12,1,9
None,274.35,0,0,90,2015-12-14 11:00:00,4086,48,12,1,11
None,274.08,0,0,90,2015-12-14 13:00:00,4325,48,12,1,13
None,274.84,0,0,90,2015-12-14 14:00:00,5126,48,12,1,14
None,274.87,0,0,90,2015-12-14 15:00:00,5532,48,12,1,15
None,274.42,0,0,90,2015-12-14 17:00:00,5739,48,12,1,17
None,274.15,0,0,90,2015-12-14 19:00:00,2932,48,12,1,19
None,273.68,0,0,90,2015-12-14 21:00:00,2115,48,12,1,21
None,273.48,0,0,90,2015-12-14 23:00:00,946,48,12,1,23
None,273.08,0,0,90,2015-12-15 00:00:00,551,49,12,2,0
None,272.95,0,0,90,2015-12-15 02:00:00,281,49,12,2,2
None,272.87,0,0,90,2015-12-15 04:00:00,902,49,12,2,4
None,272.72,0,0,90,2015-12-15 06:00:00,6054,49,12,2,6
None,272.58,0,0,90,2015-12-15 08:00:00,5789,49,12,2,8
None,273.35,0,0,90,2015-12-15 10:00:00,4697,49,12,2,10
None,273.79,0,0,90,2015-12-15 13:00:00,5103,49,12,2,13
None,273.65,0,0,90,2015-12-15 14:00:00,5406,49,12,2,14
None,273.68,0,0,90,2015-12-15 15:00:00,5783,49,12,2,15
None,273.65,0,0,90,2015-12-15 17:00:00,5341,49,12,2,17
None,273.65,0,0,90,2015-12-15 19:00:00,3195,49,12,2,19
None,273.65,0,0,90,2015-12-15 21:00:00,3778,49,12,2,21
None,274.15,0,0,90,2015-12-15 23:00:00,1177,49,12,2,23
None,274.15,0,0,90,2015-12-16 00:00:00,587,50,12,3,0
None,274.22,0,0,90,2015-12-16 02:00:00,269,50,12,3,2
None,273.86,0,0,90,2015-12-16 04:00:00,904,50,12,3,4
None,274.58,0,0,90,2015-12-16 06:00:00,5665,50,12,3,6
None,275.44,0,0,90,2015-12-16 08:00:00,5882,50,12,3,8
None,275.29,0,0,90,2015-12-16 10:00:00,4593,50,12,3,10
None,275.15,0,0,90,2015-12-16 12:00:00,4807,50,12,3,12
None,275.42,0,0,90,2015-12-16 13:00:00,4939,50,12,3,13
None,275.65,0,0,90,2015-12-16 14:00:00,5214,50,12,3,14
None,274.88,0,0,90,2015-12-16 16:00:00,6450,50,12,3,16
None,273.37,0,0,90,2015-12-16 18:00:00,4479,50,12,3,18
None,271.09,0,0,90,2015-12-16 20:00:00,2649,50,12,3,20
None,269.69,0,0,90,2015-12-16 22:00:00,1915,50,12,3,22
None,268.94,0,0,90,2015-12-17 00:00:00,611,51,12,4,0
None,269.29,0,0,90,2015-12-17 02:00:00,301,51,12,4,2
None,269.94,0,0,90,2015-12-17 04:00:00,869,51,12,4,4
None,269.88,0,0,90,2015-12-17 06:00:00,5843,51,12,4,6
None,270.93,0,0,90,2015-12-17 08:00:00,5707,51,12,4,8
None,270.75,0,0,90,2015-12-17 09:00:00,5029,51,12,4,9
None,270.95,0,0,90,2015-12-17 10:00:00,4875,51,12,4,10
None,271.15,0,0,75,2015-12-17 11:00:00,4981,51,12,4,11
None,270.23,0,0,90,2015-12-17 13:00:00,5213,51,12,4,13
None,269,0,0,90,2015-12-17 15:00:00,6033,51,12,4,15
None,268.35,0,0,90,2015-12-17 17:00:00,6209,51,12,4,17
None,268.08,0,0,90,2015-12-17 19:00:00,3441,51,12,4,19
None,266.89,0,0,90,2015-12-17 21:00:00,3786,51,12,4,21
None,265.69,0,0,75,2015-12-17 23:00:00,1625,51,12,4,23
None,265.5,0,0,90,2015-12-18 00:00:00,705,52,12,5,0
None,265.08,0,0,90,2015-12-18 02:00:00,350,52,12,5,2
None,264.44,0,0,90,2015-12-18 04:00:00,838,52,12,5,4
None,264.29,0,0,75,2015-12-18 06:00:00,5502,52,12,5,6
None,265.02,0,0,90,2015-12-18 08:00:00,5477,52,12,5,8
None,266.11,0,0,90,2015-12-18 10:00:00,4911,52,12,5,10
None,266.6,0,0,90,2015-12-18 12:00:00,5451,52,12,5,12
None,265.76,0,0,90,2015-12-18 13:00:00,5490,52,12,5,13
None,265.37,0,0,1,2015-12-18 15:00:00,6057,52,12,5,15
None,263.87,0,0,1,2015-12-18 17:00:00,5941,52,12,5,17
None,262.6,0,0,1,2015-12-18 19:00:00,3610,52,12,5,19
None,261.67,0,0,1,2015-12-18 21:00:00,3161,52,12,5,21
None,260.76,0,0,1,2015-12-18 23:00:00,1830,52,12,5,23
None,260.32,0,0,1,2015-12-19 00:00:00,1128,53,12,6,0
None,260.22,0,0,1,2015-12-19 01:00:00,728,53,12,6,1
None,260.12,0,0,1,2015-12-19 02:00:00,569,53,12,6,2
None,260.14,0,0,1,2015-12-19 03:00:00,397,53,12,6,3
None,260.08,0,0,1,2015-12-19 06:00:00,1215,53,12,6,6
None,259.74,0,0,1,2015-12-19 08:00:00,2699,53,12,6,8
None,262.15,0,0,40,2015-12-19 09:00:00,3593,53,12,6,9
None,263.22,0,0,1,2015-12-19 10:00:00,4139,53,12,6,10
None,265.46,0,0,40,2015-12-19 11:00:00,4387,53,12,6,11
None,266.46,0,0,40,2015-12-19 13:00:00,4897,53,12,6,13
None,267.86,0,0,90,2015-12-19 15:00:00,4557,53,12,6,15
None,268.96,0,0,1,2015-12-19 17:00:00,4716,53,12,6,17
None,268.74,0,0,1,2015-12-19 19:00:00,3577,53,12,6,19
None,268.92,0,0,75,2015-12-19 21:00:00,3018,53,12,6,21
None,269.9,0,0,1,2015-12-19 23:00:00,2001,53,12,6,23
None,270.95,0,0,1,2015-12-20 00:00:00,1255,54,12,0,0
None,271.51,0,0,1,2015-12-20 01:00:00,811,54,12,0,1
None,271.51,0,0,1,2015-12-20 02:00:00,599,54,12,0,2
None,271.59,0,0,1,2015-12-20 04:00:00,309,54,12,0,4
None,271.75,0,0,1,2015-12-20 05:00:00,467,54,12,0,5
None,272.31,0,0,1,2015-12-20 06:00:00,850,54,12,0,6
None,272.19,0,0,1,2015-12-20 07:00:00,1265,54,12,0,7
None,272.39,0,0,1,2015-12-20 09:00:00,3086,54,12,0,9
None,274.59,0,0,1,2015-12-20 10:00:00,4497,54,12,0,10
None,275.26,0,0,1,2015-12-20 11:00:00,4150,54,12,0,11
None,276.32,0.51,0,1,2015-12-20 12:00:00,4075,54,12,0,12
None,276.76,0,0,40,2015-12-20 14:00:00,4122,54,12,0,14
None,276.43,0,0,90,2015-12-20 16:00:00,4205,54,12,0,16
None,275.34,0,0,90,2015-12-20 18:00:00,3354,54,12,0,18
None,274.51,0,0,90,2015-12-20 20:00:00,2449,54,12,0,20
None,273.49,0,0,90,2015-12-20 22:00:00,1564,54,12,0,22
None,272.81,0,0,90,2015-12-20 23:00:00,992,54,12,0,23
None,272.49,0,0,90,2015-12-21 01:00:00,345,55,12,1,1
None,272.29,0,0,90,2015-12-21 02:00:00,272,55,12,1,2
None,272.03,0,0,90,2015-12-21 05:00:00,2612,55,12,1,5
None,271.94,0,0,90,2015-12-21 07:00:00,5983,55,12,1,7
None,272.08,0,0,90,2015-12-21 09:00:00,4971,55,12,1,9
None,272.65,0,0,90,2015-12-21 11:00:00,4902,55,12,1,11
None,273.4,0,0,90,2015-12-21 12:00:00,5102,55,12,1,12
None,273.4,0,0,90,2015-12-21 14:00:00,5394,55,12,1,14
None,273.1,0,0,90,2015-12-21 16:00:00,6356,55,12,1,16
None,272.64,0,0,90,2015-12-21 18:00:00,4178,55,12,1,18
None,272.37,0,0,90,2015-12-21 20:00:00,2571,55,12,1,20
None,272.23,0,0,90,2015-12-21 22:00:00,3437,55,12,1,22
None,271.93,0,0,90,2015-12-21 23:00:00,1223,55,12,1,23
None,271.56,0,0,90,2015-12-22 01:00:00,434,56,12,2,1
None,271.87,0,0,90,2015-12-22 04:00:00,806,56,12,2,4
None,271.95,0,0,90,2015-12-22 06:00:00,5276,56,12,2,6
None,271.81,0,0,90,2015-12-22 08:00:00,5193,56,12,2,8
None,272.03,0,0,90,2015-12-22 10:00:00,4659,56,12,2,10
None,272.49,0,0,90,2015-12-22 12:00:00,5349,56,12,2,12
None,273.14,0,0,90,2015-12-22 14:00:00,5654,56,12,2,14
None,273.57,0,0,90,2015-12-22 16:00:00,6310,56,12,2,16
None,273.5,0,0,20,2015-12-22 18:00:00,4181,56,12,2,18
None,273.82,0,0,40,2015-12-22 20:00:00,2733,56,12,2,20
None,273.94,0,0,90,2015-12-22 22:00:00,3469,56,12,2,22
None,274.59,0,0,75,2015-12-23 00:00:00,743,57,12,3,0
None,275.14,0,0,90,2015-12-23 02:00:00,369,57,12,3,2
None,275.21,0,0,90,2015-12-23 04:00:00,775,57,12,3,4
None,275.14,0.25,0,90,2015-12-23 06:00:00,4708,57,12,3,6
None,274.73,0.64,0,90,2015-12-23 08:00:00,4619,57,12,3,8
None,274.74,1.02,0,90,2015-12-23 10:00:00,4674,57,12,3,10
None,274.33,0.98,0.51,90,2015-12-23 12:00:00,5167,57,12,3,12
None,273.74,0,0.32,90,2015-12-23 14:00:00,5182,57,12,3,14
None,273.86,0,0.32,90,2015-12-23 16:00:00,5222,57,12,3,16
None,273.83,0,0.06,90,2015-12-23 18:00:00,3854,57,12,3,18
None,272.59,0,0,90,2015-12-23 20:00:00,2303,57,12,3,20
None,271.82,0,0,90,2015-12-23 22:00:00,2069,57,12,3,22
None,270.77,0,0,90,2015-12-24 00:00:00,778,58,12,4,0
None,269.81,0,0,90,2015-12-24 02:00:00,374,58,12,4,2
None,269.44,0,0,90,2015-12-24 04:00:00,454,58,12,4,4
None,269.35,0,0,90,2015-12-24 06:00:00,2478,58,12,4,6
None,269.08,0,0,90,2015-12-24 08:00:00,2639,58,12,4,8
None,268.55,0,0,90,2015-12-24 10:00:00,3404,58,12,4,10
None,268.92,0,0,90,2015-12-24 12:00:00,4487,58,12,4,12
None,269.26,0,0,90,2015-12-24 13:00:00,4236,58,12,4,13
None,269.2,0,0,90,2015-12-24 15:00:00,4812,58,12,4,15
None,268.93,0,0,40,2015-12-24 16:00:00,4010,58,12,4,16
None,268.68,0,0,90,2015-12-24 19:00:00,2134,58,12,4,19
None,268.49,0,0,90,2015-12-24 20:00:00,2256,58,12,4,20
None,268.48,0,0,90,2015-12-24 21:00:00,2741,58,12,4,21
None,268.65,0,0,90,2015-12-24 23:00:00,1606,58,12,4,23
Christmas Day,269.09,0,0,90,2015-12-25 00:00:00,894,59,12,5,0
Christmas Day,269.29,0,0,90,2015-12-25 01:00:00,730,59,12,5,1
Christmas Day,269.5,0,0,90,2015-12-25 02:00:00,311,59,12,5,2
Christmas Day,269.71,0,0,90,2015-12-25 03:00:00,208,59,12,5,3
Christmas Day,269.94,0,0,90,2015-12-25 04:00:00,171,59,12,5,4
Christmas Day,270.17,0,0,90,2015-12-25 05:00:00,250,59,12,5,5
Christmas Day,270.17,0,0,75,2015-12-25 06:00:00,481,59,12,5,6
Christmas Day,270.57,0,0,75,2015-12-25 08:00:00,746,59,12,5,8
Christmas Day,271.37,0,0,90,2015-12-25 09:00:00,1338,59,12,5,9
Christmas Day,271.8,0,0,90,2015-12-25 10:00:00,1952,59,12,5,10
Christmas Day,271.84,0,0,90,2015-12-25 12:00:00,2900,59,12,5,12
